ID,n_points,yD_bary,yB_bary,chi2_red_bary,wrms_bary_kms,yD_halo,yB_halo,vinf_kms,rc_kpc,chi2_red_halo,wrms_halo_kms,wrms_improvement_kms
UGC07089,12,1.5012981598382285,0.0,2.6915453230408892,8.938595650411182,0.8251372968974902,0.0,132.33044816699442,9.056800328966375,0.1267285774216828,1.5110542131899554,7.427541437221227
UGC07125,13,1.999999999999976,0.0,10.03788065170364,8.766076797035293,0.579473039609291,0.0,57.780991441198104,2.5963938992542097,0.5015480760962602,1.5787013048157614,7.187375492219531
UGC07151,11,1.7505345373268775,0.0,4.533935470206518,5.505556894130527,0.8934676171034744,0.0,65.06972869617924,1.2134979606011085,0.9805936088803947,2.0397548055002357,3.4658020886302916
UGC07232,4,1.6809022424867743,0.0,5.096979579008899,6.452098938450587,0.5007408883981879,0.0,499.99999998450573,6.188785063224239,0.22752205828950064,0.7870379938053598,5.665060944645227
UGC07261,7,1.9999999999999998,0.0,4.07406510341968,10.576866401745903,0.22746645143575925,0.0,73.72447032974567,0.5898227697365725,0.021087951449993706,0.6213189553436962,9.955547446402207
UGC07323,10,1.390834304256507,0.0,2.156145490563103,5.39102382278664,0.7997136552446225,0.0,130.2455449093176,5.788039820169659,0.23393512199506433,1.5660574861816268,3.8249663366050135
UGC07399,10,1.9999999999999998,0.0,145.50268697014428,39.17880952638564,4.226342282119114e-16,0.0,108.09603347856928,0.658429746137578,0.22280174069297698,1.4682112600613089,37.71059826632433
UGC07524,31,1.9999999999999998,0.0,20.707822764440973,15.297753771215167,0.7098292926027325,0.0,80.19394604949024,2.08377197485603,0.3054890904582197,1.6881071941015924,13.609646577113574
UGC07559,7,1.9702940933739164,0.0,1.9280523727190768,4.1522982551154755,0.014697540505771439,0.0,38.169984830153965,0.874917055929876,0.10170941222381838,0.778689054680961,3.3736092004345144
UGC07577,9,0.8205530262836708,0.0,0.26729086047590267,1.5451656877245088,0.28093377497359395,0.0,499.99999639314905,37.45149460776445,0.050038233347848904,0.5789814062006936,0.9661842815238152
UGC07603,12,1.9999999999999998,0.0,43.49783337703836,18.248928725708765,0.2695103805490035,0.0,71.33301841485566,0.7633738135981387,0.3453565262279749,1.4708294197599878,16.77809930594878
UGC07608,8,1.9999999999910456,0.0,17.337033019930576,26.056587182522588,3.5065364841303947e-16,0.0,87.06731127189718,1.7326247255656648,0.06900675925513336,1.3893508866325568,24.66723629589003
UGC07690,7,1.6331918554807092,0.0,3.421737837949815,7.3812045620639655,0.8577244677310599,0.0,48.21817327329754,0.5511368268343994,0.3217635959745957,1.8481052436302257,5.53309931843374
UGC07866,7,1.9999999999989453,0.0,0.5443097213949564,2.779995288372469,1.6006621055820724,0.0,499.99999999998846,32.01609500786346,0.0394146238194984,0.6108071017023806,2.1691881866700884
UGC08286,17,1.9999999999999873,0.0,159.19691265304306,24.967702912705256,0.7022884229397247,0.0,83.23379797642359,0.8484553235979022,0.8841338509375346,2.15341531934642,22.814287593358838
UGC08490,30,1.9999999999999027,0.0,63.90416969376843,29.00209267395044,1.2543199934837945,0.0,77.77263567004587,0.9764220457349208,0.16155313304444638,1.4070363369017296,27.59505633704871
UGC08550,11,1.9999999999999643,0.0,89.34006596984366,18.569498374530763,1.7669245397117972,0.0,66.08529288698396,1.7857571464653066,0.34617628055251237,1.1188548974992722,17.45064347703149
UGC08699,41,1.7935932954541012,0.31190380885101926,15.462303752566005,22.398167215471847,1.0360383126046213,0.6496892516858337,178.88218459012026,6.264730029301401,0.7735380419115946,9.381880910130361,13.016286305341486
UGC08837,8,1.351636615001133,0.0,6.128382380797185,6.28224471769435,9.07572228335525e-23,0.0,89.49486575466962,3.809996244743239,0.3317153618372231,1.3727517316808666,4.909492986013483
UGC09037,22,0.7164872418152984,0.0,24.419050337295385,30.479480194219835,9.885817041727966e-14,0.0,161.7572523425298,2.7681072574134546,0.4761276714906332,6.402235078287534,24.0772451159323
UGC09133,68,1.9999999999999907,0.22401961984801996,403.31056225178935,60.30105881121638,0.7133052315646907,0.5796784398764837,206.05223658776336,5.070664349941301,6.571109401570798,19.211615522185692,41.08944328903068
UGC09992,5,1.6810219521329932,0.0,0.021677221603032076,0.7453551102051126,1.6637421090313427,0.0,387.7660801337883,189.62738671127207,0.04234588962260706,0.7366345041047129,0.008720606100399708
UGC10310,7,1.9999999999999891,0.0,4.082875043529909,9.465861946920736,1.777021173200216,0.0,54.94777294913064,1.8397561738208201,0.09109732015583989,1.1544743630988983,8.311387583821837
UGC11455,36,0.8159058843523087,0.0,27.295080571901554,31.91248043707805,0.32264067750357034,0.0,258.30398387673023,4.34543647065452,2.26705793216664,9.683296838385937,22.22918359869211
UGC11557,12,0.6022759557007252,0.0,1.9419405139512222,10.614707607139394,0.02703823334539137,0.0,98.35664335485406,2.537546822414479,0.5483959579964116,4.977136829617407,5.6375707775219865
UGC11820,10,1.9999999999999998,0.0,824.3121287370686,22.505989980807083,1.9999999999999998,0.0,97.46912684448193,5.970684612581409,0.9128567443852961,3.238737411521222,19.267252569285862
UGC11914,65,0.970584029958305,0.8685066163315494,8.538025002840499,12.499523901270173,0.5645753251447608,1.0307711060177005,499.99999999999966,11.877059647532706,0.7026900544603588,10.134160398196835,2.365363503073338
UGC12506,31,1.9999999999999194,0.0,4.381740715317233,30.324932321260892,1.88551090952321,0.0,217.25314653743212,25.08703928632969,1.1191680576486636,17.782574278059357,12.542358043201535
UGC12632,15,1.999999999999999,0.0,42.50078460602759,19.27571144793716,1.7763076999499203,0.0,64.97176690837182,1.8839975274324978,0.08476724965210841,1.0026824781909114,18.273028969746246
UGC12732,16,1.9999999999999998,0.0,79.64375218519164,29.528974236598284,1.9999999999999998,0.0,100.4196103461969,4.753761124891399,0.27218297369044436,1.6585811391976157,27.87039309740067
UGCA281,7,1.9999999999903204,0.0,1.7563549919525687,2.167934891066382,0.5793991047685882,0.0,32.77911689812948,0.3558516011107983,0.1818975661240352,0.5826510777059085,1.5852838133604732
UGCA442,8,1.9999999999998852,0.0,473.04715903338285,23.427458945407917,1.0572956589506064,0.0,66.24130764784633,1.7402756968356454,0.9626417193240806,1.6050965226251623,21.822362422782753
UGCA444,36,1.9999999999999898,0.0,10.737278959025799,13.298235341092429,1.9999999999999998,0.0,38.114807545876864,0.7722213525350499,0.17454130811945262,1.6017091417219949,11.696526199370433
