ID,n_points,wrms_bary_kms,chi2_red_bary,wrms_free_kms,chi2_red_free,vinf_free_kms,rc_free_kpc,logMb,vinf_btfr_kms,rc_btfr_kpc,wrms_btfr_kms,chi2_red_btfr,vinf_freepred_kms,rc_freepred_kpc,wrms_freepred_kms,chi2_red_freepred
UGC03205,48,36.94443383243415,61.160325686702684,14.228508402227655,3.629254960982888,231.51776256738617,13.597619049637578,10.84,194.61721168307156,6.0938066873298755,15.394688135027373,3.9005362136035386,194.07063669752677,5.7267554950432,15.455401767470919,3.901330132002522
UGC03546,30,50.99614157094204,31.03509458920334,4.966196954590042,0.866638961341022,178.0598582225648,4.142496229477727,10.73,182.67589594565044,5.084843697727032,5.1449636042622044,0.8733711135516941,182.62483252472455,5.073402671616318,5.137852349831904,0.8726068118301321
UGC03580,47,31.313682085186556,221.9967300514684,10.639893760955331,2.1389178185168283,136.85559016214245,5.277591669577679,10.09,126.38084245556591,3.7301267193709626,9.824671876050989,2.6333960713213846,128.22119811671843,4.022712928506906,9.96906757373174,2.451828309252531
UGC04278,25,17.948321289024616,12.942964242255421,2.758780572456074,0.4270713179910979,240.46100705423248,10.243388697093444,9.33,81.59832540039869,2.2801534758587056,7.21650329990265,2.306423821533087,84.2480447948014,2.324974059264594,6.895380658118683,2.109112358182643
UGC04305,22,4.355354275265095,1.6260763753613185,4.355352768191364,1.7972423164590865,0.10010175702593,177.0894019425584,,,,,,,,,
UGC04325,8,19.176681468851108,45.07707002316305,2.9272154045381207,1.471397578378945,75.7135371051995,0.626522300912543,9.28,79.2832137609115,0.6454435964188548,2.9365632568729905,1.23427556167536,81.95205168278042,0.6587437573645739,2.956816149311328,1.2515609369231424
UGC04483,8,5.197794934508023,12.957168499785892,0.7254719593418306,0.3091734558865627,24.920353818635824,0.2522884579468457,7.69,31.745432336688605,0.6967886417346263,0.9655529518558907,0.4854618331096316,34.03767056838085,0.8167783389633275,1.0375270589025092,0.5488831280370606
UGC04499,9,12.533265727816604,21.41293290598973,1.1580489590504175,0.1880891878228528,77.15829525994079,1.2578658896572006,9.35,82.5431894770569,1.563256036429038,1.9840643145096217,0.6524950864815263,85.18435329741489,2.8981596631411346,2.8013846884597644,0.9748385088559868
UGC05005,11,26.542142817103567,7.579628837233763,1.6116705514270986,0.0360001282699455,110.99436231580084,6.036632973590981,9.79,106.33622683913993,4.852903332843279,1.7858740499067842,0.04216437656988898,108.63251411843645,5.428719460422001,1.6460545549047472,0.034319082803701606
UGC05253,73,30.702038976176024,52.39710860861582,15.210482375300776,3.6814026329260554,220.9992116972158,4.706423351317813,11.03,217.1107092304584,4.64302407254227,15.160541111600141,3.67777581952801,215.5558584113734,4.622659652990268,15.15388875277316,3.7243572392960598
UGC05414,6,5.602054643963364,6.274416141836316,0.5516468682448548,0.1012553534696055,79.00285961172237,2.4508029921326444,9.12,72.30715032892289,1.8326670515387895,0.6786892635258457,0.11511280175931668,75.0170238985404,2.088142081072923,0.5869953848461217,0.08594751262605306
UGC05716,12,29.23267792639881,1335.7796665016665,2.1005079288992494,2.4572656105911523,78.48291017326923,2.538849779785453,9.24,77.47850748415868,2.3438328536689186,2.238530971787265,2.2340935811105043,80.16039169755358,2.841320081732906,1.9241253308742887,2.271529083564878
UGC05721,23,28.82648080897391,40.388664871528874,4.225272136939866,0.8417442095734812,81.21743198878599,0.4695435581747041,9.01,67.87053085069846,0.35451350146965194,7.6004889627597,2.769095394199634,70.59270613579015,0.36115725476704547,6.603456372812803,2.061797375748904
UGC05750,11,11.679382875980222,2.2129986772413366,3.3590459755447704,0.1854556757920514,86.2778124881393,4.628724268345362,9.5,89.9873051198947,4.707998286035942,3.5378039268096284,0.16935925560098622,92.54646415356042,4.768366607143798,3.72457974003573,0.1779428634222858
UGC05764,10,25.073255820820105,1782.777674923711,3.4950166624707597,5.086736615413415,58.38091697539141,0.4994374101261967,8.41,48.048656199665565,0.19414427876297916,5.317776016903502,19.220524642446218,50.67104146966701,0.2863062849274181,4.23045485399544,11.029443809824526
UGC05829,11,15.116798124563019,9.81773438472212,1.7851143011826138,0.1711329839903061,71.82031126330872,3.34693372738339,9.22,76.59161834286587,3.7541514785712766,1.8146689873401562,0.15719689969707218,79.27930434507702,3.983281977575415,1.8504022325195955,0.16344868448728794
UGC05918,8,13.037800620965328,12.578113720907881,0.3906222769277085,0.0158069797260908,47.92769062538836,0.8052081640976086,8.71,57.10593491865805,1.2872026811252157,2.567794828573136,0.5692122993477408,59.80807587661254,1.4403912322812849,3.137058597414871,0.8495694711405971
UGC05986,15,20.604492863094617,45.75364465879488,4.530004072725014,1.51240037030312,131.07481114551146,2.4210801743419093,9.77,105.11900611597405,1.986450656864537,5.709140794372944,5.5049225500034,107.43847386700381,1.9973478316732276,5.342738769880508,4.834115085035875
UGC05999,5,26.91264670185426,36.21452762494135,3.714660433366748,1.3798702135220438,112.84235557926353,3.854181145130149,,,,,,,,,
UGC06399,9,14.579201935349866,10.943809946049644,1.3188720744779907,0.0948647378400968,96.5416276499414,2.2918156475046825,9.31,80.66427709338804,2.5317824730273646,2.685264397397994,0.31229855508163556,83.32202777857162,2.52153505868017,2.391769474948401,0.24498363942511275
UGC06446,17,28.771181387359807,41.98033100957416,1.988992683417516,0.1895830335916746,80.19663390132519,1.657955699618788,9.37,83.49899456407259,1.8783343184214554,2.2812544693294123,0.2044958164669052,86.13106766302735,2.057611600921319,2.6440800895401817,0.25998743097321325
UGC06614,13,41.11936756643412,11.812030057264229,4.184388192635345,0.1088381029873656,223.6646686876749,8.947667470492746,10.96,208.53609944992516,7.503108258621309,5.233613305102083,0.2379064625792228,207.3766386108267,7.443042507221723,5.453037698173854,0.26068991156428784
UGC06628,7,4.709386863083979,0.3783245346210784,4.709386881755625,0.5674868064315295,0.1000399767557941,176.5771579271464,,,,,,,,,
UGC06667,9,39.48713354971371,165.21573332527845,1.3845075806501936,0.2445471255814176,101.13538706275136,1.8039953302032237,9.25,77.92579578914535,1.0726662946477539,4.900109144297088,2.7729643771288974,80.6046006569267,1.1849341386010626,4.010782269582065,1.854876001543295
UGC06786,45,41.067984759225695,245.09031064159242,12.127391481048608,0.6095432849167168,224.8075719488103,1.536786496643399,10.64,173.45277248951135,2.07447773279487,24.285242702161963,32.81888876007012,173.7640101267415,2.0733993486455,24.186274802831896,32.47030801675497
UGC06787,71,50.48031478938423,268.52647672737584,15.2975613059508,19.068901001368733,326.4386508746036,18.192264673156316,10.75,184.79118312713902,3.2476648405702067,24.22279220259081,37.6729060429165,184.6544723092174,3.2472020781605258,24.259896564807715,37.763061899235275
UGC06818,8,16.92431786532488,11.463513108988224,4.108192683377529,1.025669593133324,133.92808132069098,5.385195283353297,9.35,82.5431894770569,2.1568456730591947,6.100218522964631,1.9658692819449264,85.18435329741489,2.2976380621321275,5.7405323435180895,1.7620591581321967
UGC06917,11,12.112457943803138,9.333163710168453,1.7544418944042453,0.2665516967198004,116.05192208476448,1.6679094635578835,9.79,106.33622683913993,2.102166478683798,2.288239626256102,0.40834610690231327,108.63251411843645,2.042360356874078,2.0582547674594567,0.32935580748212456
UGC06923,6,12.672543247307866,4.882619713217598,2.8041567143449906,0.5734380920444149,93.64732821792474,1.5889638338507557,9.4,84.95349412609656,1.3035449534896413,3.4392287707773814,0.5923954145435153,87.57090353510614,1.34239080438035,3.1207621065670095,0.5061997144289712
UGC06930,10,13.436238317344174,3.841169465216942,2.5442890869268644,0.158996930658957,102.69134504045282,1.5945079725051292,9.94,115.92610547877757,9.253066204862145,4.964845291099326,0.5380803323826748,118.021146896212,9.708830303730883,5.0061798253786645,0.5429527075552942
UGC06973,9,42.526750303429814,66.72849132459716,2.526624017374745,0.4110009397432179,182.88268737682685,1.4493527857799504,,,,,,,,,
UGC06983,17,26.183702475915098,21.651083312632665,4.058936401581363,0.4877468419743386,107.99159819341106,1.7129574845924378,9.82,108.18853651271485,1.7057621366187758,4.066093249208888,0.4553507822243124,110.44850218111515,1.576680777829187,4.226495306106352,0.47379254797642945
UGC07089,12,8.938595650411182,2.6915453230408892,1.5110542131899554,0.1267285774216828,132.33044816699442,9.056800328966377,9.53,91.55482693938393,4.283626969652622,1.800994108603395,0.15403774667834913,94.09354492868405,4.666313033001906,1.74107068019111,0.1459726370687573
UGC07125,13,8.766076797035293,10.03788065170364,1.5787013048157614,0.5015480760962602,57.7809914411981,2.5963938992542097,9.88,111.99051609563898,19.651394415049438,3.70093906372813,2.0763892501249717,114.1720583171907,20.21256130125574,3.721473945153964,2.0998612800972496
UGC07151,11,5.505556894130527,4.533935470206518,2.039754805500236,0.9805936088803948,65.06972869617924,1.2134979606011085,9.29,79.7409207489335,3.2416115370986645,2.5845664421748404,1.3024149936344027,82.40618912928709,3.5352171949658966,2.630369499843485,1.3451693968990788
UGC07232,4,6.452098938450587,5.096979579008899,0.7870379938053598,0.2275220582895006,499.9999999845057,6.188785063224239,8.07,39.50765440000879,0.3309948701221625,4.138685798220983,3.1457704566383944,41.99134936874836,0.3306968931409855,3.8434017593146774,2.7128993725441983
UGC07261,7,10.576866401745903,4.07406510341968,0.6213189553436962,0.0210879514499937,73.72447032974567,0.5898227697365725,9.43,86.43333014860089,3.716516693566671,4.678957796274781,0.9567388930767267,89.03480885616271,3.977323796281676,4.66513381578315,0.9510938745279889
UGC07323,10,5.39102382278664,2.156145490563103,1.5660574861816268,0.2339351219950643,130.2455449093176,5.788039820169659,9.48,88.95722895611013,3.151202379897385,2.2054512494843994,0.4059597792143482,91.5292346047106,3.2287418591925174,2.089416929065172,0.3643663828516025
UGC07399,10,39.17880952638564,145.50268697014428,1.4682112600613089,0.2228017406929769,108.09603347856928,0.658429746137578,9.2,75.71488133762317,0.4975990031358958,11.070208071903497,11.07564972195415,78.40790151267637,0.5566583602403467,10.004906119536999,8.997195607936806
UGC07524,31,15.297753771215167,20.707822764440973,1.6881071941015924,0.3054890904582197,80.19394604949024,2.08377197485603,9.55,92.61498187020153,2.235391929786836,2.858337275742505,0.8458329722794518,95.1392734838376,2.3788469330869106,3.3472970509536246,1.155758463915784
UGC07559,7,4.1522982551154755,1.9280523727190768,0.778689054680961,0.1017094122238183,38.169984830153965,0.874917055929876,8.45,49.16785317762496,1.9097587175492696,1.042964784727147,0.14596955391629574,51.80358680145015,2.110849633657388,1.0936102517990365,0.16049005894582832
UGC07577,9,1.5451656877245088,0.26729086047590267,0.5789814062006936,0.0500382333478489,499.99999639314905,37.45149460776445,7.91,36.03140905033521,2.3190321704317167,0.6208279161842502,0.04931379431185939,38.437915762263216,2.5292440812406314,0.6161311181164023,0.04857046176201677
UGC07603,12,18.248928725708765,43.49783337703836,1.4708294197599878,0.3453565262279749,71.33301841485566,0.7633738135981387,8.73,57.767190480017376,0.6045624941006114,4.803337665106121,3.314910414151236,60.47276560448242,0.6113556987648361,3.9747750466393605,2.269920619444729
UGC07608,8,26.056587182522588,17.337033019930576,1.3893508866325568,0.0690067592551333,87.06731127189718,1.7326247255656648,,,,,,,,,
UGC07690,7,7.3812045620639655,3.421737837949815,1.8481052436302257,0.3217635959745957,48.21817327329754,0.5511368268343994,8.98,66.70851087244844,2.4324214293104096,2.8340672462994836,0.6053322290021346,69.43202483071862,2.6635059042429616,2.8994488479041896,0.6335842868125228
UGC07866,7,2.779995288372469,0.5443097213949564,0.6108071017023806,0.0394146238194984,499.99999999998846,32.01609500786346,8.34,46.15101384544243,2.409130231022365,0.7334857806025714,0.045469755113802614,48.74833990749427,2.6078696530903853,0.7194437169560213,0.04374544770052905
UGC08286,17,24.967702912705256,159.19691265304306,2.15341531934642,0.8841338509375346,83.23379797642359,0.8484553235979022,9.17,74.41855723845424,0.9411195512021252,2.9317316648127525,1.9177734346108128,77.11872320464273,0.9117883140386672,2.563376876028744,1.3639761797227634
UGC08490,30,29.00209267395044,63.90416969376843,1.4070363369017296,0.1615531330444463,77.77263567004587,0.9764220457349208,9.17,74.41855723845424,0.6276146872250518,1.8667950766779462,0.27422294130076735,77.11872320464273,0.8761993389043599,1.4196724293537235,0.1585940126552209
UGC08550,11,18.569498374530763,89.34006596984366,1.1188548974992722,0.3461762805525123,66.08529288698396,1.7857571464653066,8.72,57.435611078716626,0.6524135957637488,1.2659721061649016,0.3618940168537551,60.13950244008916,1.1830414506800548,1.2657666342902911,0.37508065169346555
UGC08699,41,22.398167215471847,15.462303752566005,9.38188091013036,0.7735380419115946,178.88218459012026,6.264730029301401,10.48,158.1908086267689,3.6367614895993357,10.590810558677836,0.9419293171530309,159.0595797508621,3.730502846404868,10.566239123820123,0.9221172234763428
UGC08837,8,6.28224471769435,6.128382380797185,1.3727517316808666,0.3317153618372231,89.49486575466962,3.809996244743239,8.83,61.19011170898441,2.2668072860042723,2.494088346123931,0.9639708177081268,63.908677521390494,2.4144933037322214,2.2542118763010905,0.7861518155044142
UGC09037,22,30.479480194219835,24.419050337295385,6.402235078287534,0.4761276714906332,161.7572523425298,2.768107257413454,10.78,188.01012841297782,8.560980007205975,10.025933336740698,1.5675369410021958,187.7413042780344,8.516709254346608,10.00327193818605,1.5596651277662499
UGC09133,68,60.30105881121638,403.31056225178935,19.21161552218569,6.571109401570798,206.05223658776336,5.070664349941301,11.27,249.27644706870757,26.183580408889082,25.600390014530387,14.73779949992571,246.12732444465473,24.88006117933035,25.15465711961175,13.913705670438796
UGC09992,5,0.7453551102051126,0.021677221603032076,0.7366345041047129,0.042345889622607,387.7660801337883,189.62738671127207,8.77,59.112761201949255,29.1010878817006,0.7368434283805497,0.02824660887406522,61.82438866962844,30.418406662214014,0.7368254340496047,0.02824522927942602
UGC10310,7,9.465861946920736,4.082875043529909,1.1544743630988985,0.0910973201558398,54.94777294913064,1.83975617382082,9.39,84.46586735237486,5.927484638899527,2.190043689962643,0.26226030361055735,87.0883035394029,6.224301586691366,2.250254604431938,0.2768791927179769
UGC11455,36,31.91248043707805,27.295080571901554,9.683296838385935,2.26705793216664,258.30398387673023,4.34543647065452,11.31,255.08284142605288,4.4086418048444305,9.652240378547951,2.2131987005749827,251.62850113728194,4.475974554156227,9.672347409443836,2.2550041823235074
UGC11557,12,10.614707607139394,1.9419405139512222,4.977136829617407,0.5483959579964116,98.35664335485406,2.537546822414479,9.98,118.62637135883269,6.3306418795078505,6.221761337086098,0.7713822948585511,120.65903029257002,6.757394899319629,6.31294512193927,0.7862037246804758
UGC11820,10,22.505989980807083,824.3121287370686,3.238737411521222,0.912856744385296,97.46912684448192,5.970684612581409,9.49,89.47078464333379,4.744009034166475,3.5591886608379246,1.56101838506195,92.0364440281548,5.205296579763194,3.226578587206073,1.1373929029451897
UGC11914,65,12.499523901270173,8.538025002840499,10.134160398196835,0.7026900544603588,499.99999999999966,11.877059647532706,10.88,199.15042889250736,2.7964031167681256,10.427468414216678,3.5049284758914876,198.40829756363607,2.7978874096855195,10.433563468342271,3.532106808768803
UGC12506,31,30.324932321260892,4.381740715317233,17.782574278059357,1.1191680576486636,217.2531465374321,25.08703928632969,11.07,222.16786730463267,26.357360300450594,17.765365748635,1.0809179522176393,220.37373414673718,25.89426247806549,17.77125257425795,1.0807177732128816
UGC12632,15,19.27571144793716,42.50078460602759,1.0026824781909114,0.0847672496521084,64.97176690837182,1.8839975274324976,9.47,88.44662104055216,4.823962483785877,3.720076428433759,1.7036113564231101,91.02482039355374,5.133063684656723,3.9481488534397133,1.9085561421071853
UGC12732,16,29.528974236598284,79.64375218519164,1.6585811391976155,0.2721829736904443,100.4196103461969,4.753761124891399,9.76,104.51563079472967,5.239728188858682,1.8297969325895065,0.28038839651373715,106.84638442937693,5.517368403291962,1.975900916905469,0.31718153881140326
UGCA281,7,2.167934891066382,1.7563549919525687,0.5826510777059085,0.1818975661240352,32.77911689812948,0.3558516011107983,,,,,,,,,
UGCA442,8,23.427458945407917,473.04715903338285,1.6050965226251623,0.9626417193240806,66.24130764784633,1.7402756968356454,8.62,54.22271332499066,0.9800425156308422,3.9756970938764664,9.955084910185839,56.9062320748611,1.1650872332795976,3.250192233889483,5.893917694237797
UGCA444,36,13.298235341092429,10.737278959025799,1.6017091417219949,0.1745413081194526,38.114807545876864,0.7722213525350499,7.98,37.51295240548747,0.7470333362329047,1.6465943060459043,0.17000071929549598,39.953960017780645,0.8498958652249553,1.5090462535330462,0.17422712195329268
